id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
928010022135556545,Serviced apartment in Praha 7 · ★5.0 · 1 bedroom · 2 beds · 1 bath,447742884,TurnKey Apartments,,Praha 7,50.10003110511434,14.42341296372439,Entire home/apt,2173,1,11,2023-12-17,2.28,60,95,11,
928030447659384254,Serviced apartment in Praha 7 · ★4.75 · 2 bedrooms · 3 beds · 1 bath,447742884,TurnKey Apartments,,Praha 7,50.10191654332546,14.425196053719578,Entire home/apt,2052,3,8,2023-12-18,1.45,60,93,8,
928060548429956560,Rental unit in Praha 2 · 1 bedroom · 2 beds · 1 bath,6401971,Jiri,,Praha 2,50.0723478,14.4399291,Entire home/apt,3478,3,2,2023-12-04,0.45,11,362,2,
928130814946141081,Rental unit in Praha 3 · ★4.79 · 1 bedroom · 1 bed · 1 bath,1091596,Natalia,,Praha 3,50.0865841,14.4547745,Entire home/apt,1791,3,14,2023-11-27,2.88,5,81,14,
928157844992954173,Rental unit in Praha 3 · 1 bedroom · 2 beds · 1 bath,70596444,Petra,,Praha 3,50.08817168918526,14.456733783545618,Entire home/apt,1600,1,2,2023-08-31,0.47,1,0,2,
928231815196114089,Rental unit in Praha 8 · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,511528758,Petr,,Praha 8,50.1285739,14.4774055,Private room,899,2,17,2023-11-05,3.29,1,0,17,
928233598178713702,Rental unit in Praha 3 · ★4.0 · 1 bedroom · 1 bed · 1 bath,523634721,Polina,,Praha 2,50.085076578582445,14.439291720368878,Private room,1200,1,19,2023-12-03,3.43,2,34,19,
928329386858787425,Home in Praha 1 · ★4.63 · 1 bedroom · 1 bed · 2 shared baths,513108626,Ani,,Praha 1,50.0834708,14.4322227,Private room,1493,1,43,2023-12-15,7.82,20,347,43,
928350763418112933,Home in Praha 1 · ★4.58 · 1 bedroom · 1 bed · 2 shared baths,513108626,Ani,,Praha 1,50.0834708,14.4322227,Private room,1286,1,55,2023-12-15,9.94,20,334,55,
928486808777921636,Rental unit in Praha-Koloděje · 1 bedroom · 1 bed · 1 bath,232528913,Jakub,,Koloděje,50.06264,14.63975,Entire home/apt,1574,1,0,,,3,267,0,
928592141569714337,Rental unit in Praha 2 · ★4.50 · 1 bedroom · 2 beds · 1 bath,227985460,宇,,Praha 2,50.06643039999999,14.4209892,Entire home/apt,1600,2,15,2023-12-05,2.76,3,0,15,
928628280678712866,Rental unit in Praha 1 · ★4.83 · 3 bedrooms · 5 beds · 1.5 baths,445935062,Anna,,Praha 1,50.07921,14.42604,Entire home/apt,5888,1,17,2023-10-20,3.27,3,0,17,
928723438641691847,Rental unit in Praha 3 · ★4.86 · 1 bedroom · 3 beds · 1 bath,513805453,Ctulc,,Praha 3,50.081972781918296,14.447295805154262,Entire home/apt,1366,3,14,2023-10-21,2.73,4,350,14,
929010987342225296,Rental unit in Praha 7 · ★4.50 · 3 bedrooms · 4 beds · 2 baths,5463516,Zuzana & Seven Keys Team,,Praha 7,50.101928706668666,14.421165985617453,Entire home/apt,2669,2,8,2023-10-31,1.56,86,18,8,
929052910626446576,Home in Praha 1 · ★4.66 · 1 bedroom · 2 beds · 2 shared baths,513108626,Ani,,Praha 1,50.0834708,14.4322227,Private room,1000,1,41,2023-12-14,7.69,20,336,41,
929074320453152403,Serviced apartment in Praha 5 · ★4.55 · 1 bedroom · 2 beds · 1 shared bath,468152769,Kora,,Praha 5,50.06867,14.38183,Private room,2457,1,10,2023-12-15,1.85,6,0,10,
929325950397327935,Rental unit in Praha 8 · ★4.89 · 1 bedroom · 2 beds · 1 bath,5463516,Zuzana & Seven Keys Team,,Praha 8,50.09098292048988,14.449324478156978,Entire home/apt,2121,2,18,2023-12-17,3.67,86,73,18,
929458167262916148,Home in Praha 1 · ★4.60 · 1 bedroom · 2 beds · 2 shared baths,513108626,Ani,,Praha 1,50.0834708,14.4322227,Private room,1271,1,47,2023-12-13,8.70,20,335,47,
929510245670456522,Rental unit in Praha 2 · 2 bedrooms · 5 beds · 1 bath,333420363,Roman,,Praha 2,50.07821461209475,14.445220835500084,Entire home/apt,9458,30,1,2023-08-23,0.25,4,364,1,
929516863572983194,Rental unit in Praha 2 · ★4.50 · 1 bedroom · 2 beds · 1 bath,227985460,宇,,Praha 2,50.065988072856904,14.420129356088742,Entire home/apt,1507,2,12,2023-12-01,2.35,3,277,12,
929520854885299475,Rental unit in Praha 2 · ★4.73 · 1 bedroom · 2 beds · 1 bath,227985460,宇,,Praha 2,50.06643039999999,14.4209892,Entire home/apt,1466,2,15,2023-12-03,2.83,3,262,15,
929534237412705048,Rental unit in Praha 5 · 1 bedroom · 1 bed · 1 bath,5297514,Wishlist Prague Residences,,Praha 5,50.08013,14.40544,Entire home/apt,2974,7,0,,,32,5,0,
929545937546900631,Rental unit in Praha 3 · ★4.84 · 3 bedrooms · 4 beds · 1 bath,227945,Alex And Kate,,Praha 3,50.08517,14.44472,Entire home/apt,2809,2,42,2023-12-18,7.73,95,0,42,
929637106646550740,Rental unit in Praha 1 · ★4.65 · 2 bedrooms · 2 beds · 1 bath,5463516,Zuzana & Seven Keys Team,,Praha 1,50.090479478767506,14.431226752989321,Entire home/apt,3179,2,26,2023-12-17,4.88,86,67,26,
929638362559486705,Home in Praha 1 · ★4.60 · 1 bedroom · 2 beds · 2 shared baths,513108626,Ani,,Praha 1,50.0834708,14.4322227,Private room,1200,1,43,2023-12-19,8.06,20,333,43,
929679047901463553,Rental unit in Praha 2 · 2 bedrooms · 5 beds · 1 bath,333420363,Roman,,Praha 2,50.07672670270529,14.445356978156392,Entire home/apt,10018,10,0,,,4,354,0,
930063736060864443,Rental unit in Praha · ★5.0 · 5 bedrooms · 5 beds · 2 baths,460049129,Daniel,,Praha 2,50.0789113,14.4338394,Entire home/apt,9729,2,30,2023-12-11,5.63,1,0,30,
930074830392674360,Home in Praha 1 · 1 bedroom · 4 beds · 1 bath,523329964,Milan,,Praha 1,50.08208,14.43178,Entire home/apt,6320,2,1,2023-08-16,0.24,1,331,1,
930126665688454630,Rental unit in Praha 8 · 3 bedrooms · 5 beds · 1 bath,488952620,Petr,,Praha 8,50.09362,14.45107,Entire home/apt,5320,1,2,2023-11-17,0.48,11,330,2,
930172354228499481,Rental unit in Praha 1 · ★4.89 · 2 bedrooms · 2 beds · 1 bath,5463516,Zuzana & Seven Keys Team,,Praha 1,50.09227,14.43162,Entire home/apt,2942,2,26,2023-12-15,5.10,86,0,26,
930194444190014077,Home in Praha 4 · ★4.86 · 1 bedroom · 3 beds · 2 shared baths,522378201,Gio,,Praha 4,50.04276928167699,14.427814174946604,Private room,1211,1,36,2023-12-17,6.79,6,0,36,
930260779299200709,Rental unit in Praha 2 · 1 bedroom · 2 beds · 1 bath,6401971,Jiri,,Praha 2,50.0723478,14.4399291,Entire home/apt,3356,3,0,,,11,349,0,
930277177873599459,Rental unit in Praha 2 · 1 bedroom · 2 beds · 1 bath,6401971,Jiri,,Praha 2,50.0723478,14.4399291,Entire home/apt,3233,3,0,,,11,353,0,
930278226103937608,Home in Praha 4 · ★4.83 · 1 bedroom · 1 bed · 2 baths,522378201,Gio,,Praha 4,50.04331,14.42779,Private room,920,1,45,2023-12-17,8.39,6,0,45,
930284245381229965,Home in Praha 4 · ★4.90 · 1 bedroom · 1 bed · 2 shared baths,522378201,Gio,,Praha 4,50.04265784501467,14.428607427260017,Private room,1386,1,39,2023-12-17,7.60,6,78,39,
930285644586729985,Rental unit in Praha 2 · 1 bedroom · 2 beds · 1 bath,6401971,Jiri,,Praha 2,50.0723478,14.4399291,Entire home/apt,3111,3,0,,,11,336,0,
930289510052136511,Home in Praha 4 · ★4.98 · 1 bedroom · 1 bed · 2 baths,522378201,Gio,,Praha 4,50.04289,14.42792,Private room,679,1,43,2023-12-17,7.87,6,74,43,
930290892550864013,Rental unit in Praha 2 · 1 bedroom · 2 beds · 1 bath,6401971,Jiri,,Praha 2,50.0723478,14.4399291,Entire home/apt,2988,3,0,,,11,335,0,
930305443240026680,Rental unit in Praha 3 · 1 bedroom · 2 beds · 1.5 baths,293131279,Larisa,,Praha 3,50.08625670000001,14.4410043,Entire home/apt,5571,2,0,,,3,160,0,
930308977419339353,Home in Praha 4 · ★4.92 · 1 bedroom · 1 bed · 2.5 shared baths,522378201,Gio,,Praha 4,50.042966416387934,14.428125375964099,Private room,765,1,39,2023-12-03,7.41,6,77,39,
930313121264489382,Home in Praha 4 · ★4.94 · 1 bedroom · 1 bed · 2 shared baths,522378201,Gio,,Praha 4,50.04300188588503,14.429555378983256,Private room,666,1,54,2023-12-13,10.38,6,74,54,
930344197045218031,Rental unit in Praha 5 · ★4.71 · 1 bedroom · 1 bed · 1 bath,27397276,Marsella And Radek,,Praha 5,50.06020173689868,14.398461954676236,Entire home/apt,1443,1,14,2023-12-03,2.92,4,349,14,
930345564765705564,Rental unit in Praha 1 · ★5.0 · 4 bedrooms · 5 beds · 3 baths,35779323,Roman,,Praha 1,50.08400901302795,14.416974487522138,Entire home/apt,8288,5,8,2023-12-07,2.50,1,60,8,
930388297286832680,Rental unit in Praha-Koloděje · 1 bedroom · 1 bed · 1 bath,232528913,Jakub,,Koloděje,50.064153143977336,14.646086050784044,Entire home/apt,1563,1,0,,,3,202,0,
930425472001495986,Rental unit in Praha-Koloděje · 1 bedroom · 1 bed · 1 bath,232528913,Jakub,,Koloděje,50.06175,14.64074,Entire home/apt,1629,1,0,,,3,244,0,
930560010279125336,Rental unit in Praha 2 · ★4.67 · 1 bedroom · 1 bed · 1 bath,146638404,Polina,,Praha 1,50.077423478905196,14.430166257082774,Entire home/apt,1457,1,27,2023-11-27,6.98,17,31,27,
930560023064927956,Rental unit in Praha 3 · ★4.67 · 1 bedroom · 1 bed · 1 bath,146638404,Polina,,Praha 3,50.08324560100969,14.453593092906337,Private room,743,1,21,2023-12-10,6.18,17,28,21,
930937468519836513,Rental unit in Praha 1 · ★5.0 · 1 bedroom · 1 bed · 1 bath,44368547,"Sarah, Jan & Filip",,Praha 1,50.09176,14.43029,Entire home/apt,2246,2,27,2023-12-07,5.23,8,0,27,
930937599685284572,Rental unit in Praha 2 · ★5.0 · 1 bedroom · 2 beds · 1 bath,8160025,Anastasia,,Praha 2,50.065712144591444,14.434359946188229,Entire home/apt,1386,3,3,2023-12-10,0.70,1,37,3,
930942961113006248,Rental unit in Praha 2 · 2 bedrooms · 2 beds · 2 baths,522913916,Jan,,Praha 2,50.07881636927122,14.432823163193296,Entire home/apt,5685,1,0,,,5,245,0,
930957805893086457,Rental unit in Praha 2 · 1 bedroom · 1 bed · 1 bath,522913916,Jan,,Praha 1,50.078950603295034,14.43147585822786,Entire home/apt,3724,1,1,2023-12-16,1,5,267,1,
930961461765262265,Rental unit in Praha 2 · ★New · 2 bedrooms · 2 beds · 1.5 baths,522913916,Jan,,Praha 2,50.07878,14.43309,Entire home/apt,7086,1,0,,,5,260,0,
930962815114459146,Rental unit in Praha 2 · ★New · 1 bedroom · 1 bed · 1 bath,522913916,Jan,,Praha 2,50.0772787087226,14.431393523972952,Entire home/apt,3093,1,1,2023-11-26,1,5,262,1,
930995462704896507,Rental unit in Praha 1 · ★4.73 · 2 bedrooms · 2 beds · 1.5 baths,524445241,Jakub,,Praha 1,50.09018,14.42884,Entire home/apt,5738,2,25,2023-12-17,4.66,1,0,25,
931024354897487715,Rental unit in Praha 10 · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,5761123,Mishka,,Praha 10,50.0731,14.462,Entire home/apt,1806,1,4,2023-11-05,0.88,1,171,4,
931067362680928790,Rental unit in Praha 7 · ★4.60 · 1 bedroom · 1 bed · 1 bath,524466408,Alisher,,Praha 7,50.10051559999999,14.4224119,Private room,750,1,5,2023-08-15,0.99,1,0,5,
931223223324164441,Rental unit in Praha 15 · 2 bedrooms · 3 beds · 1 bath,444773302,Martin,,Praha 15,50.054154202604295,14.52507173149742,Entire home/apt,4200,1,1,2023-08-18,0.24,2,361,1,
931546939725926582,Rental unit in Praha 8 · 1 bedroom · 1 bed · 1 bath,380471389,Jakub,,Praha 8,50.091413026965135,14.442141511792565,Entire home/apt,1130,30,1,2023-11-19,0.94,20,14,1,
931554877614512157,Condo in Praha 10 · ★4.83 · 1 bedroom · 1 bed · 1 bath,524581626,Rostislav And Friends,,Praha 10,50.0838196,14.4854261,Entire home/apt,3328,3,6,2023-11-04,2.05,3,171,6,
931574993421304285,Rental unit in Praha 1 · ★4.88 · 1 bedroom · 2 beds · 1 bath,458532879,Rosta And Lenka,,Praha 1,50.09053979999999,14.42637,Entire home/apt,3491,3,7,2023-11-20,1.57,7,0,7,
931663802613295830,Rental unit in Praha 1 · ★4.93 · 2 bedrooms · 2 beds · 1 bath,72669239,Ruslan,,Praha 1,50.088113,14.4200486,Entire home/apt,5093,2,13,2023-11-15,2.53,1,0,13,
931748968643382030,Rental unit in Praha 1 · ★4.95 · 1 bedroom · 1 bed · 1.5 baths,503546834,Zuzana,,Praha 1,50.083549821038496,14.428088532279858,Entire home/apt,2171,2,21,2023-12-08,4.09,6,0,21,
931828667104538569,Rental unit in Praha 3 · ★4.93 · 1 bedroom · 1 bed · 1 bath,102827302,Darina,,Praha 3,50.08164305362349,14.458947233837725,Entire home/apt,1871,2,14,2023-11-27,3.09,3,0,14,
931920500742888219,Rental unit in Praha 1 · ★4.95 · 1 bedroom · 1 bed · 1.5 baths,462843474,Katerina,,Praha 1,50.078955,14.424511,Entire home/apt,1734,4,21,2023-12-12,4.17,2,21,21,
932225440769700053,Rental unit in Praha 7 · ★4.88 · 2 bedrooms · 2 beds · 1 bath,523403473,Vasilii,,Praha 7,50.107445223423035,14.455394902287305,Entire home/apt,2200,3,17,2023-12-03,3.33,2,77,17,
932351796006612772,Rental unit in Praha 5 · ★4.74 · 1 bedroom · 2 beds · 1 bath,468152769,Kora,,Praha 5,50.07117,14.37979,Entire home/apt,2329,1,42,2023-12-09,7.83,6,0,42,
932449210973352187,Rental unit in Praha 1 · ★4.94 · 3 bedrooms · 3 beds · 1.5 baths,27850318,Anna,,Praha 2,50.0784632401621,14.421595616187929,Entire home/apt,3920,5,16,2023-12-10,3.36,1,81,16,
932483484283847383,Rental unit in Praha 1 · ★4.71 · 3 bedrooms · 5 beds · 1 bath,523430409,Yurii,,Praha 1,50.09005,14.43057,Entire home/apt,5317,1,7,2023-10-09,1.59,11,333,7,
932532120718977774,Rental unit in Praha 2 · ★4.76 · 1 bedroom · 1 bed · 1 bath,3568804,Magnus,,Praha 2,50.0667227,14.4206497,Entire home/apt,2569,3,17,2023-12-03,3.25,10,164,17,
932568102048356439,Rental unit in Praha 2 · ★3.83 · 1 bedroom · 1 bed · 1 bath,199610462,Jessica,,Praha 2,50.077337,14.4217094,Private room,,2,6,2023-08-27,1.16,65,0,6,
932598663331823077,Rental unit in Praha 3 · ★5.0 · 1 bedroom · 1 bed · 1 bath,102827302,Darina,,Praha 3,50.081668224428434,14.459153421134014,Entire home/apt,1629,2,10,2023-12-18,2.21,3,0,10,
932655271998837610,Rental unit in Praha 7 · ★4.80 · 1 bedroom · 1 bed · 1 bath,97580227,Michael,,Praha 7,50.09994,14.41521,Entire home/apt,1700,3,5,2023-12-04,1.38,1,18,5,
933028526075886414,Rental unit in Praha 2 · ★4.67 · 1 bedroom · 2 beds · 1 bath,3763896,Evgeny,,Praha 2,50.0767745,14.4325836,Entire home/apt,2441,2,3,2023-12-03,1.70,18,15,3,
933124901155243020,Rental unit in Praha 2 · ★4.56 · 1 bedroom · 4 beds · 1 bath,98407609,Charles.Team,,Praha 2,50.07682399999999,14.4213309,Entire home/apt,2150,2,16,2023-12-07,3.08,2,74,16,
933154905736081696,Rental unit in Praha 2 · 1 bedroom · 1 bed · 1 bath,24870251,Martin,,Praha 2,50.072176,14.4317224,Entire home/apt,1471,30,0,,,13,109,0,
933183706111944915,Rental unit in Praha 2 · 1 bedroom · 1 bed · 1 bath,24870251,Martin,,Praha 2,50.0747395,14.424046,Entire home/apt,1275,30,0,,,13,198,0,
933226009026118047,Condo in Praha 7 · ★5.0 · 1 bedroom · 2 beds · 1 bath,175793285,Gabriela,,Praha 7,50.0995912,14.4370482,Entire home/apt,2414,2,9,2023-12-17,1.80,1,81,9,
933364244927824222,Rental unit in Praha 10 · ★4.93 · 1 bedroom · 2 beds · 1 bath,525098219,Tomáš,,Praha 10,50.072329774455646,14.45391880093122,Entire home/apt,2300,2,14,2023-12-18,2.82,1,71,14,
933739877569877674,Rental unit in Praha 4 · 1 bedroom · 2 beds · 1 bath,147299205,Daniela,,Praha 4,50.02890192277658,14.424392771527824,Entire home/apt,2943,1,1,2023-11-19,0.94,3,45,1,
933806024863617070,Rental unit in Praha 2 · ★4.74 · 1 bedroom · 1 bath,45647856,Mehdi,,Praha 2,50.07421224812586,14.429210043353347,Private room,1443,1,27,2023-12-16,6.98,1,214,27,
933877512658838060,Rental unit in Praha 1 · ★5.0 · 2 bedrooms · 4 beds · 2 baths,458532879,Rosta And Lenka,,Praha 1,50.09053979999999,14.42637,Entire home/apt,7474,3,4,2023-12-04,1.19,7,124,4,
933877617401419296,Rental unit in Praha 1 · ★4.63 · 1 bedroom · 2 beds · 1 bath,458532879,Rosta And Lenka,,Praha 1,50.09053979999999,14.42637,Entire home/apt,3424,3,8,2023-11-19,1.73,7,124,8,
933898426772513988,Rental unit in Praha 7 · ★4.94 · 1 bedroom · 2 beds · 1 bath,20051876,Daria,,Praha 7,50.10213244821091,14.426137757672132,Entire home/apt,1069,2,17,2023-12-18,3.64,1,113,17,
933907712401392626,Rental unit in Praha 1 · ★4.97 · 6 bedrooms · 9 beds · 3.5 baths,103146185,Michal&Michael,,Praha 1,50.0804976,14.426189,Entire home/apt,16271,2,31,2023-12-11,6.64,29,198,31,
933993705327655213,Rental unit in Praha 5 · ★5.0 · 1 bedroom · 2 beds · 1 bath,468152769,Kora,,Praha 5,50.069023489714915,14.38023682119239,Entire home/apt,2243,1,8,2023-12-06,3.53,6,0,8,
934008348582018474,Rental unit in Praha 1 · ★4.82 · Studio · 2 beds · 1 bath,255355703,Katerina,,Praha 1,50.08104,14.42963,Entire home/apt,2559,1,22,2023-12-03,4.65,3,255,22,
934114611099527828,Rental unit in Praha 2 · ★3.83 · 1 bedroom · 2 beds · 3 baths,462552647,Jenifer,,Praha 2,50.07804344734967,14.434167037222055,Private room,,2,6,2023-08-15,1.16,47,0,6,
934147509507333441,Rental unit in Praha 10 · 1 bedroom · 2 beds · 1 bath,522544882,Yana,,Praha 10,50.06897,14.46454,Entire home/apt,1999,5,2,2023-12-10,0.73,8,313,2,
934221775522010465,Rental unit in Praha 3 · ★4.55 · 1 bedroom · 2 beds · 1 bath,312979402,Eva,,Praha 3,50.08354567635618,14.447452883583615,Entire home/apt,1293,3,11,2023-12-11,2.16,4,361,11,
934696350403969163,Rental unit in Praha 3 · ★4.75 · 1 bedroom · 2 beds · 1 bath,524615702,Ivo,,Praha 3,50.0838054247481,14.448787444346147,Entire home/apt,641055,3,3,2023-08-14,0.58,5,0,3,
934770040541514577,Rental unit in Praha 5 · 1 bedroom · 1 bed · 1 bath,522544882,Yana,,Praha 5,50.05794,14.37455,Entire home/apt,1443,7,1,2023-09-20,0.33,8,351,1,
934779324378457040,Rental unit in Praha 10 · ★4.94 · 1 bedroom · 1 bed · 1 bath,127702153,Jakub,,Praha 10,50.0752159,14.453162,Entire home/apt,2302,2,16,2023-12-18,4.40,4,92,16,
934856585816808683,Rental unit in Praha 6 · 1 bedroom · 1 bed · 1 bath,142183013,Prague,,Praha 6,50.10685,14.39159,Private room,2160,30,1,2023-08-26,0.26,6,78,1,
935299624394199235,Rental unit in Praha 1 · 1 bedroom · 2 beds · 1 bath,514920119,Nadiia,,Praha 1,50.085239856916836,14.415120386538234,Entire home/apt,2837,2,2,2023-12-17,1.13,15,245,2,
935308186076623032,Rental unit in Praha 1 · 1 bedroom · 2 beds · 1 bath,514920119,Nadiia,,Praha 1,50.085383293969514,14.416058975262118,Entire home/apt,6515,30,0,,,15,245,0,
935374944938153979,Condo in Praha 3 · ★4.69 · 1 bedroom · 2 beds · 1 bath,43090771,Anisa,,Praha 3,50.088664347702945,14.48174938559532,Entire home/apt,1769,7,15,2023-12-16,3.06,1,0,15,
935980731924406020,Condo in Praha 2 · ★4.92 · 1 bedroom · 2 beds · 1 bath,276641146,Lenka,,Praha 2,50.07205,14.43213,Entire home/apt,3357,2,12,2023-11-05,2.52,13,28,12,
935998951764227573,Rental unit in Praha 2 · 1 bedroom · 2 beds · 1 bath,199610462,Jessica,,Praha 2,50.077337,14.4217094,Private room,,2,2,2023-08-20,0.46,65,0,2,
936071495728895314,Rental unit in Praha 10 · ★4.93 · 1 bedroom · 1 bed · 1 bath,524581626,Rostislav And Friends,,Praha 10,50.0838196,14.4854261,Entire home/apt,3424,3,14,2023-12-05,2.80,3,174,14,
936083629309236009,Condo in Praha 10 · ★4.90 · 1 bedroom · 2 beds · 1 bath,524581626,Rostislav And Friends,,Praha 10,50.08289592594634,14.485696274044496,Entire home/apt,5128,3,9,2023-11-20,2.27,3,0,9,
936084911063346104,Rental unit in Praha 5 · 1 bedroom · 2 beds · 1 bath,433929973,David,,Praha 5,50.065999564119586,14.39648375894972,Entire home/apt,2160,1,0,,,1,174,0,
936621636602930711,Rental unit in Praha 9 · ★5.0 · 1 bedroom · 2 beds · 1 bath,159047793,Katerina,,Praha 9,50.10964251576031,14.49693780509238,Entire home/apt,900,1,3,2023-12-18,0.70,1,23,3,
936924941189118507,Rental unit in Praha 5 · ★4.86 · 1 bedroom · 2 beds · 1.5 baths,458532879,Rosta And Lenka,,Praha 5,50.061817,14.405355,Entire home/apt,5586,3,6,2023-10-29,1.29,7,0,6,
937009647606775395,Rental unit in Praha 2 · ★4.85 · 1 bedroom · 2 beds · 2 baths,526097230,Illya,,Praha 2,50.07595225653534,14.41524066030979,Entire home/apt,2100,1,27,2023-12-17,5.44,9,85,27,
937073367077626982,Rental unit in Praha 13 · ★4.92 · 1 bedroom · 1 bed · 1.5 shared baths,158989983,Liubov,,Praha 13,50.050087733917536,14.349202596602877,Private room,1007,1,12,2023-12-03,2.65,2,0,12,
937434954302921794,Rental unit in Praha 1 · ★4.91 · 3 bedrooms · 3 beds · 2 baths,1240390,Sarah,,Praha 1,50.08859914979262,14.424443618919488,Entire home/apt,9579,1,23,2023-12-10,4.79,16,229,23,
937453421841536393,Rental unit in Praha 1 · ★4.90 · 2 bedrooms · 3 beds · 1.5 baths,103146185,Michal&Michael,,Praha 1,50.08018,14.42432,Entire home/apt,4600,2,31,2023-12-17,6.55,29,255,31,
937457741890410797,Serviced apartment in Praha 2 · ★4.71 · 2 bedrooms · 3 beds · 1.5 baths,1140084,Prague Days,,Praha 2,50.080376738529615,14.433622385624334,Entire home/apt,5146,1,20,2023-12-07,4.00,56,0,20,
937471186860559796,Rental unit in Praha 1 · 3 bedrooms · 3 beds · 1 bath,523430409,Yurii,,Praha 1,50.0905,14.42734,Entire home/apt,4175,1,1,2023-08-15,0.23,11,318,1,
937485763293655725,Rental unit in Praha 8 · 3 bedrooms · 4 beds · 1 bath,523430409,Yurii,,Praha 8,50.09231,14.44928,Entire home/apt,5309,1,0,,,11,331,0,
937515359216185842,Rental unit in Praha 8 · 3 bedrooms · 4 beds · 1 bath,523430409,Yurii,,Praha 8,50.0925119,14.4502616,Entire home/apt,5332,1,1,2023-11-05,0.65,11,325,1,
937527018672093854,Rental unit in Praha 1 · 3 bedrooms · 3 beds · 1.5 baths,523430409,Yurii,,Praha 1,50.0807715,14.423594,Entire home/apt,5478,1,2,2023-11-15,0.54,11,322,2,
937548538625295415,Rental unit in Praha 8 · ★4.43 · 4 bedrooms · 5 beds · 2.5 baths,523430409,Yurii,,Praha 8,50.09468,14.4534,Entire home/apt,5957,1,7,2023-10-03,1.79,11,333,7,
937561295673062315,Rental unit in Praha 8 · ★4.60 · 3 bedrooms · 5 beds · 1 bath,523430409,Yurii,,Praha 8,50.09203,14.45115,Entire home/apt,5586,1,5,2023-11-27,1.40,11,330,5,
937592251774774439,Rental unit in Praha 1 · ★4.50 · 1 bedroom · 2 beds · 1 bath,507505910,Hana,,Praha 2,50.07734338403737,14.418546378087326,Entire home/apt,2767,1,10,2023-10-06,2.26,12,68,10,
937630840667282167,Rental unit in Praha 5 · 1 bedroom · 1 bed · 1 bath,522544882,Yana,,Praha 5,50.07371,14.40932,Entire home/apt,1358,4,0,,,8,116,0,
937642119200242717,Rental unit in Praha 10 · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,407129132,Michel,,Praha 10,50.06901,14.48948,Entire home/apt,3347,1,4,2023-12-03,0.90,1,226,4,
937657821419102965,Rental unit in Praha 1 · ★4.96 · 1 bedroom · 2 beds · 1 bath,65595089,Linda,,Praha 1,50.0806297,14.4308984,Entire home/apt,2457,2,23,2023-11-24,4.57,3,58,23,
937670663060240866,Rental unit in Praha 1 · 1 bedroom · 1 bed · 1 bath,333420363,Roman,,Praha 1,50.09179,14.42954,Entire home/apt,2942,7,0,,,4,332,0,
937703291407888459,Rental unit in Praha 2 · ★4.0 · 1 bedroom · 2 beds · 1 bath,45016222,Martin,,Praha 2,50.07099937715285,14.430948583668487,Entire home/apt,1447,4,4,2023-08-19,0.84,4,64,4,
937805472631118616,Rental unit in Praha 10 · ★4.74 · 1 bedroom · 2 beds · 1 bath,10680564,Tereza & Friends,,Praha 10,50.082278,14.4948956,Entire home/apt,1751,2,19,2023-11-30,3.80,39,57,19,
938077011418243328,Guest suite in Praha 9 · 6 bedrooms · 6 beds · 3 baths,477679079,Bella,,Praha 9,50.10317742603393,14.519445822753907,Entire home/apt,4000,1,1,2023-08-07,0.22,1,338,1,
938083509063593659,Rental unit in Praha 1 · ★4.68 · 1 bedroom · 1 bed · 1 bath,522678957,Ivana,,Praha 1,50.07895163683445,14.424516409635544,Entire home/apt,1957,2,28,2023-12-15,6.27,1,304,28,
938143745739592867,Rental unit in Praha 5 · 2 bedrooms · 5 beds · 2 baths,310835509,Travelnest,,Praha 5,50.07379968564669,14.408282761599866,Entire home/apt,8810,1,0,,,12,359,0,
938153082393736852,Rental unit in Praha 10 · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,47755532,Pavel,,Praha 10,50.0751206,14.4584782,Entire home/apt,2944,3,13,2023-12-11,2.73,1,93,13,
938165916529559943,Rental unit in Praha 1 · ★4.57 · 1 bedroom · 1 bed · 1 bath,100319515,Andrej,,Praha 1,50.0806297,14.4308984,Entire home/apt,3857,1,7,2023-12-06,1.44,3,190,7,
938256497098791267,Rental unit in Praha 1 · ★4.67 · 3 bedrooms · 4 beds · 1 bath,526458236,Serhii,,Praha 1,50.08993940660223,14.427733451706281,Entire home/apt,4374,2,6,2023-10-23,1.29,11,318,6,
938262887985186102,Hotel in Praha 2 · ★5.0 · 1 bedroom · 1 bed · 1 bath,162386650,Petra,,Praha 2,50.0761056,14.4425311,Private room,2123,1,3,2023-10-03,0.64,2,344,3,
938273411333465073,Rental unit in Praha 5 · ★5.0 · 3 bedrooms · 5 beds · 1.5 baths,116370729,Kamila,,Praha 5,50.065259311967566,14.403116342522264,Entire home/apt,2199,1,8,2023-10-22,1.67,2,267,8,
938288628282137918,Hotel in Praha 1 · 1 bedroom · 2 beds · 1 bath,520479601,Jan,,Praha 1,50.089396690753034,14.427230465418347,Private room,3808,1,0,,,3,266,0,
938293295071871552,Hotel in Praha 1 · 1 bedroom · 3 beds · 1 bath,520479601,Jan,,Praha 1,50.0905551,14.4269204,Private room,5710,1,0,,,3,254,0,
